head_node	tail_node	length	geo_distance	head_lat_3395	head_long_3395	tail_lat_3395	tail_long_3395	head_lat_4326	head_long_4326	tail_lat_4326	tail_long_4326	head_comuna	head_comuna_amb	tail_comuna	tail_comuna_amb	head_date	head_dec_date	tail_date	tail_dec_date
71	72	0.013263	3.991161173322599	-4656926.764562226	-8086800.88135051	-4652808.739110721	-8083779.452719584	-38.73418051190121	-72.6449683134838	-38.70519970619063	-72.61782635829343	Nueva Imperial	False	Nueva Imperial	False	2021-07-22	2021.554806	2021-07-27	2021.5680690000002
75	76	0.011779	1.9496469416369682	-4659047.348969641	-8086279.333305813	-4660988.52971732	-8087849.525952	-38.74909960659151	-72.64028316768426	-38.76275377528511	-72.65438844821509	Nueva Imperial	False	Nueva Imperial	False	2021-07-23	2021.5580570000002	2021-07-27	2021.5698360000001
75	77	0.011779	2.409389623029021	-4659047.348969641	-8086279.333305813	-4660662.8957730895	-8083645.751061386	-38.74909960659151	-72.64028316768426	-38.76046346616938	-72.61662529586272	Nueva Imperial	False	Nueva Imperial	False	2021-07-23	2021.5580570000002	2021-07-27	2021.5698360000001
71	75	0.003251	1.7079674558064613	-4656926.764562226	-8086800.88135051	-4659047.348969641	-8086279.333305813	-38.73418051190121	-72.6449683134838	-38.74909960659151	-72.64028316768426	Nueva Imperial	False	Nueva Imperial	False	2021-07-22	2021.554806	2021-07-23	2021.5580570000002
70	71	0.00202	4.039079318396931	-4657055.990728768	-8091983.01727008	-4656926.764562226	-8086800.88135051	-38.73508975563136	-72.69152023249313	-38.73418051190121	-72.6449683134838	Nueva Imperial	False	Nueva Imperial	False	2021-07-21	2021.5527860000002	2021-07-22	2021.554806
78	79	0.016501	4.052770913180366	-4657076.6948454585	-8092465.931623135	-4654845.6975570945	-8087772.308218869	-38.73523543006126	-72.69585832593584	-38.719536381831865	-72.65369478951631	Nueva Imperial	False	Nueva Imperial	False	2021-07-21	2021.5533360000002	2021-07-27	2021.569837
78	80	0.002802	9.271061858451759	-4657076.6948454585	-8092465.931623135	-4660339.174680785	-8103906.685209425	-38.73523543006126	-72.69585832593584	-38.75818653742292	-72.79863236401994	Nueva Imperial	False	Nueva Imperial	False	2021-07-21	2021.5533360000002	2021-07-22	2021.5561380000001
70	78	0.00055	0.3766226578192144	-4657055.990728768	-8091983.01727008	-4657076.6948454585	-8092465.931623135	-38.73508975563136	-72.69152023249313	-38.73523543006126	-72.69585832593584	Nueva Imperial	False	Nueva Imperial	False	2021-07-21	2021.5527860000002	2021-07-21	2021.5533360000002
69	70	0.002613	1.782719110346209	-4656673.619615933	-8094238.488162361	-4657055.990728768	-8091983.01727008	-38.73239933374259	-72.71178147224737	-38.73508975563136	-72.69152023249313	Nueva Imperial	False	Nueva Imperial	False	2021-07-20	2021.550173	2021-07-21	2021.5527860000002
69	81	0.101855	47.517753207965555	-4656673.619615933	-8094238.488162361	-4644277.221006719	-8153899.177689642	-38.73239933374259	-72.71178147224737	-38.64512103634379	-73.24772256488203	Nueva Imperial	False	Carahue	False	2021-07-20	2021.550173	2021-08-26	2021.6520280000002
68	69	0.008691	1.8285318834869977	-4656315.32562117	-8096557.371882142	-4656673.619615933	-8094238.488162361	-38.7298782294409	-72.73261235912312	-38.73239933374259	-72.71178147224737	Nueva Imperial	False	Nueva Imperial	False	2021-07-17	2021.541482	2021-07-20	2021.550173
68	82	0.07767	2.9233349364167105	-4656315.32562117	-8096557.371882142	-4654422.427760471	-8099791.421569655	-38.7298782294409	-72.73261235912312	-38.71655753079854	-72.76166432176207	Nueva Imperial	False	Nueva Imperial	False	2021-07-17	2021.541482	2021-08-14	2021.6191520000002
67	68	0.014189	0.7319535852806445	-4656479.682824787	-8097482.096439862	-4656315.32562117	-8096557.371882142	-38.73103472563977	-72.74091930116113	-38.7298782294409	-72.73261235912312	Nueva Imperial	False	Nueva Imperial	False	2021-07-12	2021.527293	2021-07-17	2021.541482
67	83	0.042544	3.231130247121101	-4656479.682824787	-8097482.096439862	-4654944.528012165	-8101331.232900689	-38.73103472563977	-72.74091930116113	-38.72023190411084	-72.77549668229535	Nueva Imperial	False	Nueva Imperial	False	2021-07-12	2021.527293	2021-07-27	2021.569837
66	67	0.029561	2.297688170376177	-4659023.839372228	-8096008.6192411035	-4656479.682824787	-8097482.096439862	-38.74893422511469	-72.72768283027666	-38.73103472563977	-72.74091930116113	Nueva Imperial	False	Nueva Imperial	False	2021-07-01	2021.497732	2021-07-12	2021.527293
66	84	0.028269	4.308570492752098	-4659023.839372228	-8096008.6192411035	-4658866.882911694	-8090480.175031694	-38.74893422511469	-72.72768283027666	-38.74783008353963	-72.67801997096952	Nueva Imperial	False	Nueva Imperial	False	2021-07-01	2021.497732	2021-07-11	2021.5260010000002
65	66	0.00126	9.695563257455905	-4666330.120890188	-8106067.910998489	-4659023.839372228	-8096008.6192411035	-38.80031266671018	-72.81804698560742	-38.74893422511469	-72.72768283027666	Nueva Imperial	False	Nueva Imperial	False	2021-07-01	2021.496472	2021-07-01	2021.497732
86	87	0.031755	2.6336172819118575	-4661583.192637599	-8165154.267184416	-4658733.955326998	-8163352.42884893	-38.76693607770324	-73.3488287540549	-38.746894964427625	-73.33264256489211	Saavedra	False	Saavedra	False	2021-08-13	2021.614794	2021-08-24	2021.646549
86	88	0.031755	2.7851028003263827	-4661583.192637599	-8165154.267184416	-4663038.186700119	-8168418.525703787	-38.76693607770324	-73.3488287540549	-38.777168101984266	-73.3781520872476	Saavedra	False	Saavedra	False	2021-08-13	2021.614794	2021-08-24	2021.646549
85	86	0.012262	1.6575317745066858	-4663179.658858828	-8163754.090214702	-4661583.192637599	-8165154.267184416	-38.778162904475955	-73.33625075033126	-38.76693607770324	-73.3488287540549	Saavedra	False	Saavedra	False	2021-08-08	2021.602532	2021-08-13	2021.614794
